dataset,name,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,binarized_crystalscore,binarized_crystalscore_predictions,binarized_crystalscore_prob_predictions
30,2019-03-20T13_46_36.476841+00_00_LBL_G1,0.0,2.251302532160002,8.834817872402056,0,0,0.4187545247279277
30,2019-05-13T18_52_03.413380+00_00_LBL_H7,1.3335283839245802,1.4709496494213008,5.502509388041218,0,1,0.5252663123505007
30,2018-09-25T15_22_57.960032+00_00_LBL_G10,4.392204139039582,2.0721290769911533,5.535740312454454,0,0,0.3374388299814037
30,2018-07-09T22_47_01.237679+00_00_LBL_E4,5.6435741088180125,0.6785436839082487,4.956117343054814,1,1,0.8637873536386395
30,2019-03-29T20_02_36.045372+00_00_ECL_C1,4.409915103238654,0.7429086508319679,6.364291294101178,1,1,0.8884873914681736
30,2018-09-25T15_12_25.939061+00_00_LBL_H9,2.284899370292629,1.1463049498555025,5.2328215006683125,0,0,0.2598331426253788
30,2017-10-20T22_59_29.000000+00_00_LBL_D2,11.928211603211606,0.8408840850631298,4.194307474776734,0,0,0.2760746151255714
30,2018-06-26T16_01_41.558851+00_00_LBL_D3,4.368746212674107,1.5184105462126982,7.073036009283759,0,0,0.431373488252717
30,2019-01-09T16_00_00.000000+00_00_LBL_C1,4.829958434547908,2.404934228250559,8.834817872402056,0,1,0.5703340962014442
30,2018-07-02T21_24_34.761347+00_00_LBL_A8,6.61140716361472,1.2921731358483484,6.93977557728623,0,0,0.3066907613949911
30,2018-10-31T17_30_05.725585+00_00_LBL_B9,1.3040856313497824,0.2382559671105596,8.098583049701885,0,0,0.06658750638513244
30,2019-02-19T00_39_49.082039+00_00_LBL_A9,6.37753571155756,3.5882111472519704,1.5002520915399715,0,0,0.18583221393635035
30,2019-03-19T18_02_18.665051+00_00_LBL_F9,2.5995689470381675,1.4236954700289517,8.375552374247095,0,0,0.45789227776937624
30,2017-10-18T19_58_20.000000+00_00_LBL_F8,8.955149788483123,1.2625887163110057,4.194307474776734,1,1,0.6554399925914927
30,2018-11-04T01_21_18.950306+00_00_LBL_H2,7.7688219472834845,0.8005603388983559,7.969870668110947,0,0,0.21750014137898227
30,2018-06-21T21_40_04.434642+00_00_LBL_E1,5.676930021179984,2.4710704819132285,0.4173929703497035,0,0,0.19194722570624484
30,2018-11-04T01_21_18.950306+00_00_LBL_C1,8.417630230731834,0.6170025655802797,8.787572857041617,0,0,0.27245156322966757
30,2018-07-02T21_24_34.761347+00_00_LBL_G6,6.754472994515142,1.1081422295112868,6.293294922806942,0,0,0.2733214823325114
30,2018-10-31T03_39_46.781662+00_00_LBL_F2,4.0680208333333345,3.3946652215799613,5.79784922876385,0,0,0.3524251183537903
30,2017-10-17T20_00_00.000000+00_00_LBL_C8,8.720260613703237,1.2294289225645507,4.779491635889637,1,1,0.8384801206774174
30,2019-04-04T14_21_13.465936+00_00_LBL_H9,2.8589858778538018,0.5111186740148064,5.469172968629844,1,1,0.5504559974934405
30,2018-09-24T17_37_31.739860+00_00_LBL_G5,1.4091794030256544,1.1890476493038873,7.507699307878142,0,1,0.7474968038694111
30,2019-05-13T18_52_03.413380+00_00_LBL_A9,7.2422919508867665,0.9558385853312504,8.425017316246981,1,1,0.8349906790203993
30,2019-04-22T15_31_44.525963+00_00_LBL_H7,10.306429980276134,1.816694492538544,8.834817872402056,1,1,0.7180345119553092
30,2018-09-13T13_27_47.616022+00_00_LBL_H3,3.4109264187140287,2.462979413554024,6.958396377378612,0,0,0.4963198271297589
30,2017-10-19T23_16_50.000000+00_00_LBL_F7,18.502043849869946,1.3043478260869568,3.457102645722544,1,1,0.7907791643156057
30,2018-08-28T17_28_06.885285+00_00_LBL_B4,2.510514888337469,1.8610207798172984,5.129894248491516,0,0,0.3453158321990122
30,2018-07-02T21_24_34.761347+00_00_LBL_F6,5.223496567345004,0.8355507664455116,6.842396037676371,0,0,0.26330373022463277
30,2018-07-19T17_25_57.788230+00_00_LBL_G7,5.438429752066115,1.075359777595941,4.599946495548179,0,1,0.5760321837024466
30,2018-07-16T22_55_19.265461+00_00_LBL_G2,6.2519058908184455,0.9055994770992248,4.921022332836325,0,0,0.43728192460707216
30,2019-03-12T15_22_17.125738+00_00_LBL_F12,2.1792899408284025,4.696071192940888,8.098583049701887,1,1,0.7248785664933127
30,2017-10-20T22_59_29.000000+00_00_LBL_B9,8.720260613703237,2.4816661525171355,4.779491635889637,0,0,0.4284821395784466
30,2017-10-19T23_16_50.000000+00_00_LBL_G11,9.760291696071514,1.376146788990826,2.1884411243564728,0,0,0.47237648499497215
30,2018-10-31T17_30_05.725585+00_00_LBL_A11,3.4436105932434984,0.7128575932102603,8.021571038959191,0,0,0.08475600567555769
30,2018-07-24T16_19_50.004700+00_00_LBL_F9,4.790109860402636,1.2115424851111534,1.0683177081791355,0,0,0.32560741674627586
30,2019-03-19T18_02_18.665051+00_00_LBL_A11,2.3371320037986707,0.9481412012226592,8.834817872402056,0,0,0.47743140737403994
30,2018-07-02T21_24_34.761347+00_00_LBL_H9,7.751075321439695,1.1790376236661722,6.576293002765441,0,0,0.3156151113650339
30,2019-05-13T12_47_03.748293+00_00_LBL_F1,0.0,0.40472373465137307,7.015884781025162,0,0,0.04339653343507554
30,2017-10-16T17_52_59.000000+00_00_LBL_H11,8.52646285338593,2.4035959654185266,5.266910654701227,0,1,0.7131821146645277
30,2019-01-09T16_00_00.000000+00_00_LBL_C4,2.661633401355348,2.0856857677585143,8.644309670301743,1,0,0.4876103320688324
30,2018-12-06T17_08_57.099365+00_00_LBL_A4,0.3978062600050553,0.24577932007221925,6.54628071268345,0,0,0.27835517016777667
30,2018-09-24T17_37_31.739860+00_00_LBL_D11,1.6676588190493258,0.9965636299323108,4.679829269044653,0,1,0.5857309806618856
30,2019-04-10T15_53_18.860962+00_00_LBL_G11,11.430309007232086,1.7639232412502814,5.266910654701227,0,0,0.31580295238744943
30,2018-10-15T17_59_51.765248+00_00_LBL_F1,4.3770397012848274,0.8658603446529701,0.8715197514361795,1,0,0.38840096934614093
