dataset,name,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,binarized_crystalscore,binarized_crystalscore_predictions,binarized_crystalscore_prob_predictions
35,2018-09-25T15_12_25.939061+00_00_LBL_H1,0.9797628058563144,2.4474244291571203,6.576293002765441,0,0,3.801876922430517e-06
35,2017-10-19T23_16_50.000000+00_00_LBL_F10,1.3043509697831073,2.608695652173913,3.457102645722544,0,0,2.8124072548318396e-09
35,2019-06-19T14_53_56.517003+00_00_LBL_D9,0.7008895666798188,0.719309853340203,14.60125588492795,0,0,1.2347030457779436e-06
35,2018-09-24T15_07_31.181836+00_00_LBL_E12,1.1014195714364428,2.8011549432608462,3.5369894775127824,0,0,1.2568676930710332e-07
35,2018-09-25T15_12_25.939061+00_00_LBL_F1,0.9797628058563144,2.4474244291571203,6.576293002765441,0,0,3.801876922430517e-06
35,2019-01-21T16_00_00.000000+00_00_LBL_E1,0.5671326489402725,1.2079689153344535,8.811226903450383,0,1,0.9999625346104228
35,2019-03-29T20_02_36.045372+00_00_ECL_C1,0.6217749760536919,0.7429086508319679,6.364291294101178,1,1,0.9999994974133478
35,2018-11-09T01_43_18.720125+00_00_LBL_E3,0.08944465202979993,0.2337323076152789,8.692320809943958,0,0,4.507222802780657e-06
35,2018-09-25T15_12_25.939061+00_00_LBL_A4,0.6132717499594779,3.4383088313382792,5.676544396755968,0,0,3.480994500330969e-08
35,2018-11-04T01_21_18.950306+00_00_LBL_B3,1.1819073147501744,0.7969946590679343,7.270452443616787,0,0,5.747192764161034e-08
35,2019-05-13T18_52_03.413380+00_00_LBL_C3,0.11631466176920725,0.26015955097462123,8.834817872402056,0,0,6.268534908737485e-06
35,2018-11-09T01_44_50.988010+00_00_LBL_G5,0.4920863615200437,0.9831944835505794,7.518455324078541,0,0,1.511172699893658e-05
35,2019-04-22T22_24_16.919740+00_00_LBL_E12,0.0,2.615328018743928,5.79784922876385,0,0,2.552952510986773e-08
35,2018-06-26T16_01_41.558851+00_00_LBL_C11,0.7544347649984853,2.3194142693964324,6.754488179645685,0,0,0.0005957209519015495
35,2019-04-22T15_31_44.525963+00_00_LBL_F7,1.4531527487862492,1.816694492538544,8.834817872402056,1,1,0.9999985882402271
35,2019-02-21T16_54_38.714239+00_00_LBL_C4,0.4527037795835267,1.2894891640149881,8.716229713040956,1,0,0.0003408973317300682
35,2018-07-09T22_47_01.237679+00_00_LBL_B4,0.5522184060679178,0.7270723953680681,3.214072582754351,1,0,0.44512160212927854
35,2019-06-27T12_52_20.503028+00_00_LBL_G9,1.4803235724114356,1.5247026471800886,8.746469693678037,0,1,0.7562330199680786
35,2017-10-16T17_52_59.000000+00_00_LBL_C6,0.8190320539969085,1.6375344683483493,4.779491635889637,0,0,1.7825348126609752e-11
35,2019-05-23T02_12_25.720560+00_00_LBL_A8,0.0,4.862124589896409,4.41740893620103,0,0,7.724755918969273e-09
35,2018-07-02T21_24_34.761347+00_00_LBL_B6,1.0524509823006605,1.1969648480164348,6.871525011868267,0,0,3.310112680931041e-07
35,2018-09-24T17_37_31.739860+00_00_LBL_B10,0.16705430603884644,0.6839204688949473,7.326122490428912,0,0,1.007457770159014e-06
35,2017-10-18T23_35_29.000000+00_00_LBL_B2,0.8188544325876079,0.8188281090614741,4.779491635889637,1,1,0.999994471968922
35,2018-07-24T16_19_50.004700+00_00_LBL_G6,0.6723511337772002,0.7444721611984649,7.253038253325705,1,1,0.9913837927883564
35,2019-05-13T18_52_03.413380+00_00_LBL_B11,0.9394645758282122,0.8704761543963709,6.116412373201425,0,1,0.9860367574902269
35,2018-07-16T22_55_19.265461+00_00_LBL_F9,1.2581318719690142,0.6794616093021557,6.262485229675237,1,1,0.9974161719267735
35,2018-06-05T20_57_54.000000+00_00_LBL_H12,1.609481745487472,0.8032835587030691,5.266910654701227,0,0,1.5033496856011763e-07
35,2018-12-06T17_08_57.099365+00_00_LBL_E5,0.06115407625136265,4.685691310939381,4.743818463506523,0,0,5.034925332220414e-09
