dataset,name,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,binarized_crystalscore,binarized_crystalscore_predictions,binarized_crystalscore_prob_predictions
38,2018-09-13T14_00_50.063786+00_00_LBL_D8,0.7700750289493624,2.25407534608318,8.149568840747602,0,0,9.962365516770127e-07
38,2019-06-18T20_49_29.598214+00_00_LBL_H4,0.9847665582469302,2.322687852011517,3.914829476393726,0,0,1.7077168881609732e-09
38,2019-02-21T17_06_08.308424+00_00_LBL_E10,1.3467573236411785,1.3520541038274805,7.381471209409512,0,0,2.0528460310921887e-08
38,2019-02-21T16_43_20.274786+00_00_LBL_H3,0.2535036655771564,1.2094835447235344,8.834817872402056,0,0,3.359833833200942e-05
38,2018-10-16T02_54_48.818135+00_00_LBL_B8,0.4874583281096027,0.974328122548241,1.5473409833020553,0,1,0.9999059063971916
38,2018-09-25T15_12_25.939061+00_00_LBL_B2,0.9596671821970686,2.0163262451150548,6.665790730075804,0,0,3.965535714426073e-06
38,2018-10-31T03_39_46.781662+00_00_LBL_H4,1.0410854685220756,2.126110384197073,7.556427320664798,0,0,0.000396267207714075
38,2019-06-18T20_49_29.598214+00_00_LBL_G9,0.6730338657854568,1.953164378786601,1.2722137736258965,0,0,1.6508521208474553e-06
38,2017-10-19T19_24_47.000000+00_00_LBL_D11,1.3043509697831073,1.3043478260869568,3.457102645722544,1,0,0.16666666666666646
38,2019-06-19T14_53_56.517003+00_00_LBL_C7,0.7365494602430894,0.736890548851859,14.842494025635455,0,0,9.77676716366746e-09
38,2019-05-29T19_56_50.129046+00_00_LBL_D2,0.3812907166274905,1.85569719794072,8.834817872402056,1,1,0.9999905758446815
38,2019-05-23T02_12_25.720560+00_00_LBL_C11,0.250050963894952,2.7679937262000083,6.425322089019677,1,1,0.999988790174433
38,2019-04-22T22_24_16.919740+00_00_LBL_E12,0.0,2.615328018743928,5.79784922876385,0,0,2.699654176670335e-08
38,2019-03-29T20_42_17.925679+00_00_ECL_B2,0.7857230203046426,2.473159584896732,8.098583049701887,0,0,4.539842180397063e-06
38,2019-06-18T21_01_05.033086+00_00_LBL_B12,0.2804073740357434,0.8456333783966489,8.004344992396263,0,0,7.815260680457312e-08
38,2017-10-18T19_58_20.000000+00_00_LBL_F8,1.2626293057664757,1.2625887163110057,4.194307474776734,1,0,0.25000000000000017
38,2019-03-16T00_26_55.990515+00_00_LBL_A4,0.6649306577724616,1.5711730786875289,8.834817872402056,1,1,0.9999219106297901
38,2018-08-28T18_06_47.347483+00_00_LBL_G11,0.8506110669722433,1.8265057670449345,3.457102645722544,0,0,2.8980204874287252e-06
38,2018-07-19T17_25_57.788230+00_00_LBL_H3,0.920148197785638,0.5711082576992345,4.599946495548179,1,0,9.696183413542735e-05
38,2018-12-06T17_08_57.099365+00_00_LBL_A1,0.06961277091042962,3.7158418875940535,8.811226903450383,0,0,3.023994264937864e-07
38,2017-10-20T22_59_29.000000+00_00_LBL_E8,2.5951515395033766,1.2975392690116565,3.5767255746402795,0,0,1.1586963221676307e-19
38,2019-02-21T17_06_08.308424+00_00_LBL_F3,0.505855189855467,0.8802933787024093,8.834817872402056,0,0,2.3119485759951593e-08
38,2018-12-06T17_08_57.099365+00_00_LBL_E1,0.02187829942899217,1.0521546530500079,8.811226903450383,0,0,2.8428848328534274e-05
38,2019-02-25T18_10_13.318090+00_00_LBL_A6,0.4529214412461765,1.1228619231409749,3.6557867058215416,0,0,3.088204334705738e-05
38,2019-05-23T02_12_25.720560+00_00_LBL_B7,0.014153828144997282,5.62903107995115,1.5002520915399722,0,0,1.5516091979120534e-07
38,2017-10-18T23_35_29.000000+00_00_LBL_C11,1.2295111600414534,1.2295195216008488,4.779491635889637,1,1,0.9999999999999996
38,2019-03-11T22_08_10.561080+00_00_LBL_D2,0.4385201235594936,1.675152920817661,8.596039010985784,0,0,5.0381296220830834e-05
38,2018-11-09T01_44_50.988010+00_00_LBL_A4,0.030250500276632005,3.858620445464933,8.763855479852642,0,0,1.6079974089105833e-06
38,2018-07-02T21_24_34.761347+00_00_LBL_B5,1.023141823797744,1.130434522924613,6.8423960376763695,0,0,1.4951543781332345e-06
38,2018-07-24T16_19_50.004700+00_00_LBL_D4,0.5702787609082195,1.345325496340624,4.885812820137517,0,0,8.240262140435054e-05
38,2019-03-19T18_02_18.665051+00_00_LBL_D7,1.0113876497830572,2.2219391575634875,6.425322089019677,1,0,8.140357193585025e-06
38,2018-07-12T19_22_54.635369+00_00_LBL_E1,0.7466754400615339,1.4264375118877928,6.6954449346903475,0,0,0.001546670371985217
38,2019-01-09T16_00_00.000000+00_00_LBL_A9,0.9671961836867241,1.9915062525166305,5.8623557844910845,0,1,0.9664681313866312
38,2019-06-18T20_49_29.598214+00_00_LBL_F6,0.8042184328453339,0.8796097770869217,4.98283728003476,0,0,1.6583555766078972e-06
38,2018-07-09T22_47_01.237679+00_00_LBL_F6,0.7579648946711836,0.6083949691979895,3.0129396651886236,0,0,0.0033464039870451275
38,2018-09-25T15_22_57.960032+00_00_LBL_E10,1.0926105171528069,2.3793359253506003,5.544513276499547,0,0,1.5754223247784586e-05
38,2017-10-19T19_24_47.000000+00_00_LBL_F1,1.737388512745645,0.8686956521739132,3.457102645722544,0,0,1.1876808851029342e-17
38,2019-03-12T15_22_17.125738+00_00_LBL_B8,1.15044594693632,1.9179629200501376,8.740074517202036,1,1,0.9808054052195397
