dataset,name,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,binarized_crystalscore,binarized_crystalscore_predictions,binarized_crystalscore_prob_predictions
30,2019-03-20T13_46_36.476841+00_00_LBL_G1,0.0,2.251302532160002,8.834817872402056,0,1,0.45074402368398286
30,2019-05-13T18_52_03.413380+00_00_LBL_H7,1.3335283839245802,1.4709496494213008,5.502509388041218,0,0,0.050529321028783096
30,2018-09-25T15_22_57.960032+00_00_LBL_G10,4.392204139039582,2.0721290769911533,5.535740312454454,0,0,0.2498168379563155
30,2018-07-09T22_47_01.237679+00_00_LBL_E4,5.6435741088180125,0.6785436839082487,4.956117343054814,1,1,0.5078177739921553
30,2019-03-29T20_02_36.045372+00_00_ECL_C1,4.409915103238654,0.7429086508319679,6.364291294101178,1,1,0.664436538547451
30,2018-09-25T15_12_25.939061+00_00_LBL_H9,2.284899370292629,1.1463049498555025,5.2328215006683125,0,0,0.016585464316633346
30,2017-10-20T22_59_29.000000+00_00_LBL_D2,11.928211603211606,0.8408840850631298,4.194307474776734,0,0,0.29238443807169817
30,2018-06-26T16_01_41.558851+00_00_LBL_D3,4.368746212674107,1.5184105462126982,7.073036009283759,0,1,0.5409536989539279
30,2019-01-09T16_00_00.000000+00_00_LBL_C1,4.829958434547908,2.404934228250559,8.834817872402056,0,1,0.4369280398581538
30,2018-07-02T21_24_34.761347+00_00_LBL_A8,6.61140716361472,1.2921731358483484,6.93977557728623,0,0,0.15298218188059562
30,2018-10-31T17_30_05.725585+00_00_LBL_B9,1.3040856313497824,0.2382559671105596,8.098583049701885,0,0,1.9187615990538225e-05
30,2019-02-19T00_39_49.082039+00_00_LBL_A9,6.37753571155756,3.5882111472519704,1.5002520915399715,0,0,0.0017294161340206872
30,2019-03-19T18_02_18.665051+00_00_LBL_F9,2.5995689470381675,1.4236954700289517,8.375552374247095,0,0,0.3730517778809164
30,2017-10-18T19_58_20.000000+00_00_LBL_F8,8.955149788483123,1.2625887163110057,4.194307474776734,1,0,0.336274856680829
30,2018-11-04T01_21_18.950306+00_00_LBL_H2,7.7688219472834845,0.8005603388983559,7.969870668110947,0,0,0.00031621523379683807
30,2018-06-21T21_40_04.434642+00_00_LBL_E1,5.676930021179984,2.4710704819132285,0.4173929703497035,0,0,0.0002102246376002043
30,2018-11-04T01_21_18.950306+00_00_LBL_C1,8.417630230731834,0.6170025655802797,8.787572857041617,0,0,0.0001357033382428396
30,2018-07-02T21_24_34.761347+00_00_LBL_G6,6.754472994515142,1.1081422295112868,6.293294922806942,0,0,0.17460915044780256
30,2018-10-31T03_39_46.781662+00_00_LBL_F2,4.0680208333333345,3.3946652215799613,5.79784922876385,0,0,0.028025744091303904
30,2017-10-17T20_00_00.000000+00_00_LBL_C8,8.720260613703237,1.2294289225645507,4.779491635889637,1,1,0.5
30,2019-04-04T14_21_13.465936+00_00_LBL_H9,2.8589858778538018,0.5111186740148064,5.469172968629844,1,1,0.507298041033593
30,2018-09-24T17_37_31.739860+00_00_LBL_G5,1.4091794030256544,1.1890476493038873,7.507699307878142,0,0,0.3699292729099331
30,2019-05-13T18_52_03.413380+00_00_LBL_A9,7.2422919508867665,0.9558385853312504,8.425017316246981,1,1,0.9597573053590268
30,2019-04-22T15_31_44.525963+00_00_LBL_H7,10.306429980276134,1.816694492538544,8.834817872402056,1,1,0.5
30,2018-09-13T13_27_47.616022+00_00_LBL_H3,3.4109264187140287,2.462979413554024,6.958396377378612,0,0,1.0000000994736041e-07
30,2017-10-19T23_16_50.000000+00_00_LBL_F7,18.502043849869946,1.3043478260869568,3.457102645722544,1,1,0.5
30,2018-08-28T17_28_06.885285+00_00_LBL_B4,2.510514888337469,1.8610207798172984,5.129894248491516,0,0,1.0000000994736041e-07
30,2018-07-02T21_24_34.761347+00_00_LBL_F6,5.223496567345004,0.8355507664455116,6.842396037676371,0,0,0.10556800170225389
30,2018-07-19T17_25_57.788230+00_00_LBL_G7,5.438429752066115,1.075359777595941,4.599946495548179,0,0,0.3793072875106506
30,2018-07-16T22_55_19.265461+00_00_LBL_G2,6.2519058908184455,0.9055994770992248,4.921022332836325,0,0,0.14595875944634215
30,2019-03-12T15_22_17.125738+00_00_LBL_F12,2.1792899408284025,4.696071192940888,8.098583049701887,1,1,0.7286616227938822
30,2017-10-20T22_59_29.000000+00_00_LBL_B9,8.720260613703237,2.4816661525171355,4.779491635889637,0,0,0.12691976987221962
30,2017-10-19T23_16_50.000000+00_00_LBL_G11,9.760291696071514,1.376146788990826,2.1884411243564728,0,0,0.3302163656761676
30,2018-10-31T17_30_05.725585+00_00_LBL_A11,3.4436105932434984,0.7128575932102603,8.021571038959191,0,0,2.7908653341809132e-05
30,2018-07-24T16_19_50.004700+00_00_LBL_F9,4.790109860402636,1.2115424851111534,1.0683177081791355,0,0,0.2872114199977807
30,2019-03-19T18_02_18.665051+00_00_LBL_A11,2.3371320037986707,0.9481412012226592,8.834817872402056,0,0,0.29860351280894426
30,2018-07-02T21_24_34.761347+00_00_LBL_H9,7.751075321439695,1.1790376236661722,6.576293002765441,0,0,0.05817381058784855
30,2019-05-13T12_47_03.748293+00_00_LBL_F1,0.0,0.40472373465137307,7.015884781025162,0,0,2.3334872301314183e-05
30,2017-10-16T17_52_59.000000+00_00_LBL_H11,8.52646285338593,2.4035959654185266,5.266910654701227,0,0,0.08127830976270078
30,2019-01-09T16_00_00.000000+00_00_LBL_C4,2.661633401355348,2.0856857677585143,8.644309670301743,1,0,0.3563108221008862
30,2018-12-06T17_08_57.099365+00_00_LBL_A4,0.3978062600050553,0.24577932007221925,6.54628071268345,0,0,0.17130002924022955
30,2018-09-24T17_37_31.739860+00_00_LBL_D11,1.6676588190493258,0.9965636299323108,4.679829269044653,0,1,0.718247120518323
30,2019-04-10T15_53_18.860962+00_00_LBL_G11,11.430309007232086,1.7639232412502814,5.266910654701227,0,0,0.20081470102248733
30,2018-10-15T17_59_51.765248+00_00_LBL_F1,4.3770397012848274,0.8658603446529701,0.8715197514361795,1,1,0.8841132497148364
30,2018-07-02T21_24_34.761347+00_00_LBL_B6,7.464468113083497,1.1969648480164348,6.871525011868267,0,0,0.060703769372215576
30,2019-03-11T22_08_10.561080+00_00_LBL_A2,4.184615384615384,3.6463802093859914,2.4094957833823787,0,0,6.189862440240276e-05
30,2017-10-20T22_59_29.000000+00_00_LBL_B2,11.615340479192936,0.8188281090614741,4.779491635889637,0,0,0.3058046650722531
30,2018-09-25T15_12_25.939061+00_00_LBL_C12,5.597681947681948,3.1381465065834044,4.238927767061592,0,0,0.06935419705264567
30,2019-05-23T02_12_25.720560+00_00_LBL_E6,4.864893560545736,1.5743169096885703,7.298327807636483,1,1,0.564880199552977
30,2018-10-16T03_01_31.825777+00_00_LBL_D1,7.075379732145279,2.045303635260319,6.93977557728623,0,0,0.2987741499606896
30,2018-10-31T17_30_05.725585+00_00_LBL_C6,9.273497822931787,1.2932936153390404,4.779491635889637,0,0,5.21606700094197e-05
30,2018-07-19T17_25_57.788230+00_00_LBL_C5,4.2629172714078365,1.1097920197620206,7.270452443616787,0,0,0.09968200970132558
30,2018-11-09T01_44_50.988010+00_00_LBL_D4,2.0214137214137216,4.047250629195546,5.435730551064541,0,0,0.0005019183302419379
30,2018-07-02T21_24_34.761347+00_00_LBL_C8,4.88323234832288,1.3395608863840192,6.636047607306493,0,0,0.19544627086291336
30,2019-05-29T19_56_50.129046+00_00_LBL_B7,1.783952976377937,0.2429919668664447,8.571805702993608,0,0,0.004613778833517931
30,2018-11-09T01_44_50.988010+00_00_LBL_C3,0.3133755908895573,0.43792426639893306,7.995756957145994,0,0,0.14805191906385173
30,2019-02-25T18_10_13.318090+00_00_LBL_F7,5.08843537414966,4.077763002205612,2.8397628875578045,0,0,0.0005605044861920849
30,2018-06-05T20_57_54.000000+00_00_LBL_H6,7.6025147928994095,0.5349868500962439,5.266910654701227,0,0,0.33059558707907377
30,2019-05-13T12_47_03.748293+00_00_LBL_C6,0.0,1.4066398244327722,0.0,0,0,2.3610611443159273e-05
30,2018-07-09T22_47_01.237679+00_00_LBL_C12,4.349726173989676,0.6119423967733363,4.77166922732026,1,1,0.5191714021851062
30,2017-10-17T16_00_00.000000+00_00_LBL_C6,5.807693568726357,0.8187996624279907,4.779491635889637,1,1,0.7938921195508415
30,2019-03-19T18_02_18.665051+00_00_LBL_B5,1.464669621478425,0.5065324306070534,8.275806012525173,0,0,0.04744243787014232
