dataset,name,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,binarized_crystalscore,binarized_crystalscore_predictions,binarized_crystalscore_prob_predictions
39,2017-10-17T16_00_00.000000+00_00_LBL_D10,1.262598874364346,2.5492799540162,4.194307474776734,0,1,0.5195616049814581
39,2019-03-16T00_26_55.990515+00_00_LBL_G5,0.7897932021052994,1.6726522329012323,6.116412373201424,1,1,0.4849675304072518
39,2019-06-18T20_49_29.598214+00_00_LBL_C11,0.6502191584706956,1.9909730306273865,7.209211383880079,0,0,4.034715597480818e-07
39,2018-10-31T17_30_05.725585+00_00_LBL_H12,0.37734256361649576,1.2089085021693726,8.109846725709817,0,0,1.0000000994736041e-07
39,2019-06-10T21_14_00.866379+00_00_LBL_B1,0.6390136150336581,1.155058914772143,6.626113404301544,0,0,0.11950349260066559
39,2017-10-17T16_00_00.000000+00_00_LBL_G11,1.297580982050669,1.2974941916338685,3.5767255746402795,0,1,0.5294133532186535
39,2017-10-18T23_35_29.000000+00_00_LBL_B6,0.8188544325876079,0.8188600013861653,4.779491635889637,1,1,0.9971781248603622
39,2018-07-24T16_19_50.004700+00_00_LBL_G11,0.6198303957028003,1.0496244347628765,6.4459471788069385,0,0,0.2639528887397693
39,2018-10-16T02_54_48.818135+00_00_LBL_E2,0.2495458134055845,0.2405946695311464,8.0729837860475,1,0,0.3976472807425888
39,2019-05-13T18_52_03.413380+00_00_LBL_C11,0.3454142051094232,0.5030748305040171,7.353836841768187,1,0,0.23487048956038403
39,2018-09-13T13_27_47.616022+00_00_LBL_E5,0.5658531747018278,2.3973738743442405,6.92952480095346,0,0,1.0000000994736041e-07
39,2019-06-10T21_14_00.866379+00_00_LBL_D11,0.06977734876804312,1.296546196291802,1.2192048663914838,0,0,2.068340928057296e-05
39,2017-10-19T23_16_50.000000+00_00_LBL_E3,0.9699052502493996,1.9398058252427184,0.7719743772001797,0,0,0.0007387135142472468
39,2018-12-11T15_45_11.271370+00_00_LBL_G2,0.19843897733493085,1.87354010250319,8.834817872402056,0,0,1.0000000994736041e-07
39,2017-10-18T19_58_20.000000+00_00_LBL_E10,1.297580982050669,2.595097830853125,3.5767255746402795,0,0,0.008882330000541831
39,2019-02-21T17_06_08.308424+00_00_LBL_G11,0.6895586127626679,0.7159874719886372,7.7601441283757815,0,0,1.0000000994736041e-07
39,2018-10-31T17_30_05.725585+00_00_LBL_E2,0.03642102268554021,0.04523168674498193,8.047313215252013,0,0,1.0000000994736041e-07
39,2018-07-09T22_47_01.237679+00_00_LBL_D6,0.4717901997787465,0.8505003581901294,6.333636556927504,1,1,0.6747657416577231
39,2019-07-23T20_39_52.697300+00_00_LBL_G4,0.14241418596821948,0.17729032930951727,14.577449489463394,1,0,0.3220841600279024
39,2018-09-25T15_12_25.939061+00_00_LBL_G12,0.4977155882823306,1.9850194067322835,5.926461678381504,0,0,0.2261797614123518
39,2018-09-25T15_22_57.960032+00_00_LBL_E8,1.221531362230988,2.4923231037890377,4.779491635889637,0,0,0.25605568959417024
39,2019-03-20T13_46_36.476841+00_00_LBL_E3,0.0,1.9111866969009828,8.834817872402056,0,0,0.393661840749336
39,2018-09-25T15_12_25.939061+00_00_LBL_B7,0.5583665086866041,1.8569127386958384,3.090625333455137,0,0,0.00032485073441217214
39,2019-05-13T12_47_03.748293+00_00_LBL_C12,0.0,5.872992354572816,1.0194020622002375,0,1,0.5226990575129905
39,2017-10-20T22_59_29.000000+00_00_LBL_A1,1.777577214997768,0.8887636059208168,2.923978868802104,0,0,0.16239506404683754
39,2018-06-19T15_28_26.503342+00_00_A1,0.9720358811486488,2.2540968279734512,2.2731921897968794,0,0,3.8034247329199994e-07
39,2018-12-06T17_08_57.099365+00_00_LBL_G9,1.2788040671943546,2.7129218065747747,2.754943207523222,0,0,0.2946111827749651
39,2018-06-26T16_01_41.558851+00_00_LBL_H5,1.040742377330511,2.3335902192193725,6.616149323994322,0,0,0.24908617170121142
39,2019-04-22T15_31_44.525963+00_00_LBL_C6,0.6307470810296695,0.7885439085797823,6.72501061929112,0,1,0.4206397951193615
39,2019-06-19T14_53_56.517003+00_00_LBL_F8,0.7350793016398098,0.7354197094329931,14.60125588492795,0,0,1.0000000994736041e-07
39,2018-11-09T01_44_50.988010+00_00_LBL_G5,0.4920863615200437,0.9831944835505794,7.518455324078541,0,1,0.43424816939606753
39,2018-07-24T16_19_50.004700+00_00_LBL_H12,0.7568684537464415,0.8651917308742956,5.568866241845846,0,1,0.46763881036404076
39,2019-06-27T12_52_20.503028+00_00_LBL_E2,0.3157159251140024,0.16988031385542024,14.842494025635455,0,0,0.3186883397220352
39,2018-10-16T02_54_48.818135+00_00_LBL_E9,0.496504011555061,0.5933886709221651,7.653490873816294,0,0,0.3441322511739761
39,2019-05-13T18_52_03.413380+00_00_LBL_C1,0.0,0.0,8.834817872402056,0,0,0.004010544928414052
39,2018-07-02T21_24_34.761347+00_00_LBL_F12,0.7674285568881132,1.6236623524099567,6.783878009165862,0,0,0.07429348425396608
39,2018-08-21T00_41_41.669916+00_00_LBL_D1,0.6002627273033775,1.265687650202447,6.281636560652838,0,1,0.4694869926034321
39,2017-10-17T20_00_00.000000+00_00_LBL_A9,1.3344906252178317,2.6944346844939906,2.923978868802104,1,1,0.8792373925992296
