dataset,name,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,binarized_crystalscore,binarized_crystalscore_predictions,binarized_crystalscore_prob_predictions
39,2017-10-17T16_00_00.000000+00_00_LBL_D10,1.262598874364346,2.5492799540162,4.194307474776734,0,1,0.8106456113677781
39,2019-03-16T00_26_55.990515+00_00_LBL_G5,0.7897932021052994,1.6726522329012323,6.116412373201424,1,1,0.6050520064429527
39,2019-06-18T20_49_29.598214+00_00_LBL_C11,0.6502191584706956,1.9909730306273865,7.209211383880079,0,0,0.0017532216422871103
39,2018-10-31T17_30_05.725585+00_00_LBL_H12,0.37734256361649576,1.2089085021693726,8.109846725709817,0,0,0.00243260757207702
39,2019-06-10T21_14_00.866379+00_00_LBL_B1,0.6390136150336581,1.155058914772143,6.626113404301544,0,0,0.3199617758631252
39,2017-10-17T16_00_00.000000+00_00_LBL_G11,1.297580982050669,1.2974941916338685,3.5767255746402795,0,1,0.9029966755048616
39,2017-10-18T23_35_29.000000+00_00_LBL_B6,0.8188544325876079,0.8188600013861653,4.779491635889637,1,1,0.7564206105571087
39,2018-07-24T16_19_50.004700+00_00_LBL_G11,0.6198303957028003,1.0496244347628765,6.4459471788069385,0,0,0.27800687848417555
39,2018-10-16T02_54_48.818135+00_00_LBL_E2,0.2495458134055845,0.2405946695311464,8.0729837860475,1,1,0.5515362195874713
39,2019-05-13T18_52_03.413380+00_00_LBL_C11,0.3454142051094232,0.5030748305040171,7.353836841768187,1,1,0.8020431326687625
39,2018-09-13T13_27_47.616022+00_00_LBL_E5,0.5658531747018278,2.3973738743442405,6.92952480095346,0,0,0.10162082089869919
39,2019-06-10T21_14_00.866379+00_00_LBL_D11,0.06977734876804312,1.296546196291802,1.2192048663914838,0,0,0.14659146305286103
39,2017-10-19T23_16_50.000000+00_00_LBL_E3,0.9699052502493996,1.9398058252427184,0.7719743772001797,0,0,0.018162971210649033
39,2018-12-11T15_45_11.271370+00_00_LBL_G2,0.19843897733493085,1.87354010250319,8.834817872402056,0,0,0.003894310763734471
39,2017-10-18T19_58_20.000000+00_00_LBL_E10,1.297580982050669,2.595097830853125,3.5767255746402795,0,0,0.23888141370904814
39,2019-02-21T17_06_08.308424+00_00_LBL_G11,0.6895586127626679,0.7159874719886372,7.7601441283757815,0,0,0.0
39,2018-10-31T17_30_05.725585+00_00_LBL_E2,0.03642102268554021,0.04523168674498193,8.047313215252013,0,0,0.0
39,2018-07-09T22_47_01.237679+00_00_LBL_D6,0.4717901997787465,0.8505003581901294,6.333636556927504,1,1,0.8733483943226915
39,2019-07-23T20_39_52.697300+00_00_LBL_G4,0.14241418596821948,0.17729032930951727,14.577449489463394,1,0,0.47082902177193575
39,2018-09-25T15_12_25.939061+00_00_LBL_G12,0.4977155882823306,1.9850194067322835,5.926461678381504,0,0,0.4039361123023749
39,2018-09-25T15_22_57.960032+00_00_LBL_E8,1.221531362230988,2.4923231037890377,4.779491635889637,0,0,0.22723379357880477
39,2019-03-20T13_46_36.476841+00_00_LBL_E3,0.0,1.9111866969009828,8.834817872402056,0,1,0.6067984795894528
39,2018-09-25T15_12_25.939061+00_00_LBL_B7,0.5583665086866041,1.8569127386958384,3.090625333455137,0,0,0.1961786009523122
39,2019-05-13T12_47_03.748293+00_00_LBL_C12,0.0,5.872992354572816,1.0194020622002375,0,0,0.15671547820018092
39,2017-10-20T22_59_29.000000+00_00_LBL_A1,1.777577214997768,0.8887636059208168,2.923978868802104,0,1,0.5560882677968789
39,2018-06-19T15_28_26.503342+00_00_A1,0.9720358811486488,2.2540968279734512,2.2731921897968794,0,0,0.17794847133120398
39,2018-12-06T17_08_57.099365+00_00_LBL_G9,1.2788040671943546,2.7129218065747747,2.754943207523222,0,0,0.09404896664441507
39,2018-06-26T16_01_41.558851+00_00_LBL_H5,1.040742377330511,2.3335902192193725,6.616149323994322,0,0,0.23844481897860884
39,2019-04-22T15_31_44.525963+00_00_LBL_C6,0.6307470810296695,0.7885439085797823,6.72501061929112,0,0,0.38505671825404597
39,2019-06-19T14_53_56.517003+00_00_LBL_F8,0.7350793016398098,0.7354197094329931,14.60125588492795,0,0,0.0
39,2018-11-09T01_44_50.988010+00_00_LBL_G5,0.4920863615200437,0.9831944835505794,7.518455324078541,0,1,0.7078324455307177
39,2018-07-24T16_19_50.004700+00_00_LBL_H12,0.7568684537464415,0.8651917308742956,5.568866241845846,0,1,0.6638621883731161
39,2019-06-27T12_52_20.503028+00_00_LBL_E2,0.3157159251140024,0.16988031385542024,14.842494025635455,0,0,0.40443430079788834
39,2018-10-16T02_54_48.818135+00_00_LBL_E9,0.496504011555061,0.5933886709221651,7.653490873816294,0,1,0.555597496392075
39,2019-05-13T18_52_03.413380+00_00_LBL_C1,0.0,0.0,8.834817872402056,0,1,0.5351259008120242
39,2018-07-02T21_24_34.761347+00_00_LBL_F12,0.7674285568881132,1.6236623524099567,6.783878009165862,0,0,0.021472157591137634
39,2018-08-21T00_41_41.669916+00_00_LBL_D1,0.6002627273033775,1.265687650202447,6.281636560652838,0,1,0.5429035107822736
39,2017-10-17T20_00_00.000000+00_00_LBL_A9,1.3344906252178317,2.6944346844939906,2.923978868802104,1,1,0.8174747873001461
39,2017-10-17T20_00_00.000000+00_00_LBL_G8,1.297580982050669,1.2974941916338685,3.5767255746402795,1,1,0.9029966755048616
39,2017-10-17T16_00_00.000000+00_00_LBL_D5,0.8409111176404728,0.8408548721903609,4.194307474776734,1,1,0.9395517940110915
39,2018-10-31T03_39_46.781662+00_00_LBL_E6,0.5906285449968771,2.275919824814063,3.889732100818653,0,0,0.14358168848117572
39,2018-11-04T01_21_18.950306+00_00_LBL_H8,0.6352412511007579,0.9736401506556674,7.298327807636483,0,0,0.14786821694503607
39,2018-07-16T22_55_19.265461+00_00_LBL_B10,0.9484559454274778,0.9359681570613221,2.2815189011148167,0,0,0.1895668874062076
39,2018-08-28T18_06_47.347483+00_00_LBL_A10,0.4697273269666058,2.44262485238009,6.813180498925211,0,0,0.46930865474827116
39,2019-03-16T00_26_55.990515+00_00_LBL_D3,0.6914720075574969,1.383272384098148,7.572701033487477,1,1,0.8926863191650479
39,2018-06-28T22_33_43.276776+00_00_LBL_D11,1.0970291695034686,2.338103076300374,6.4556989899700365,0,0,0.03616010550436709
39,2018-07-24T16_19_50.004700+00_00_LBL_H2,0.7800777170499281,0.4646463596232046,6.725010619291117,0,1,0.5259251542657397
39,2018-09-25T15_22_57.960032+00_00_LBL_A6,0.7901895286219035,2.4866254470981226,8.149568840747602,0,0,0.3264256240366697
39,2019-01-09T16_00_00.000000+00_00_LBL_F5,0.2940056581093167,2.6390735028236003,7.680267809531332,0,0,0.15232991375026467
39,2018-09-17T21_43_06.730215+00_00_LBL_E7,1.1830396717524412,1.4244717811999656,1.9596638533978683,0,0,0.20904866605899022
39,2017-10-19T23_16_50.000000+00_00_LBL_C9,1.456314189563663,2.9126213592233015,0.7719743772001797,0,0,0.01260975412094966
39,2018-09-24T15_07_31.181836+00_00_LBL_G8,0.6702821744364967,1.3697520339963074,7.839345436075065,1,1,0.8448380615182092
39,2018-12-11T18_27_36.901478+00_00_LBL_A2,0.17013013598201998,0.3770073601300559,8.834817872402056,0,0,0.04395978386444461
39,2019-05-30T15_19_31.623252+00_00_LBL_D4,0.4542026673276043,1.9661071271238648,4.599946495548179,0,0,0.2683965351009707
39,2019-05-29T19_49_43.354126+00_00_LBL_B3,0.2987366820476199,0.9523248903528304,8.834817872402056,0,0,0.0033168827427801162
39,2019-03-16T00_26_55.990515+00_00_LBL_D7,0.7205130966574662,3.766768336284613,3.254932900358653,0,0,0.07767859531513371
39,2019-02-19T00_39_49.082039+00_00_LBL_F3,0.7984952294186368,2.6200481097188817,7.572701033487479,1,1,0.5861332302061579
39,2017-10-17T20_00_00.000000+00_00_LBL_D5,1.6818154795096731,0.8408548721903609,4.194307474776734,0,1,0.7888631533527457
39,2019-02-19T00_39_49.082039+00_00_LBL_D6,0.4689865191856219,1.9754891670975137,7.298327807636483,0,1,0.590905335858778
39,2018-07-02T21_24_34.761347+00_00_LBL_D1,0.7563705085179674,1.5751098614411807,6.744436857949784,0,0,0.018519420992601583
39,2018-10-31T17_30_05.725585+00_00_LBL_E3,0.9201213183733716,1.0135473158061656,6.39485299717114,0,0,0.0008049685285671157
39,2017-10-18T19_58_20.000000+00_00_LBL_E2,0.8641889340457455,0.8641611531617632,3.5767255746402795,1,1,0.643857692990595
39,2019-04-10T15_53_18.860962+00_00_LBL_C3,0.15237076081743228,0.2875565595125877,8.834817872402056,0,0,0.010926019893324436
39,2019-02-25T18_10_13.318090+00_00_LBL_D1,0.4690972070049684,3.029378067569645,2.8397628875578045,0,0,0.10427025720533756
39,2017-10-17T16_00_00.000000+00_00_LBL_D3,0.8408908503266543,1.6978204493747897,4.194307474776734,1,1,0.8913984530300505
39,2018-06-05T20_57_54.000000+00_00_LBL_H8,1.2041179125407235,1.2034669729756435,5.266910654701227,1,1,0.5207368006502809
39,2019-01-09T16_00_00.000000+00_00_LBL_F3,0.011928421587092172,0.5813991029296613,8.81122690345038,0,0,0.1984671940242451
39,2018-07-02T21_24_34.761347+00_00_LBL_C10,0.7051647710201755,0.9262826188671379,6.606215165850188,0,0,0.06555179065267688
39,2017-10-18T23_35_29.000000+00_00_LBL_D12,1.2626293057664757,1.2626378925530601,4.194307474776734,1,1,0.7212107869420992
39,2018-07-19T17_25_57.788230+00_00_LBL_H1,0.8892865132864711,0.6636000115039253,4.850488243671717,1,1,0.7499264505773381
39,2018-07-12T19_22_54.635369+00_00_LBL_D7,1.4267286902163716,0.8472307999468119,3.173068390792288,0,0,0.4151754038297371
39,2019-06-10T22_05_20.195696+00_00_LBL_F7,0.4227197865132813,1.4631153002945767,1.9632928605337905,0,0,0.009644510875330222
39,2018-09-25T15_22_57.960032+00_00_LBL_B1,0.5467858893266279,2.7186519000663845,7.0158847810251626,0,1,0.5371402513253812
39,2017-10-16T17_52_59.000000+00_00_LBL_E12,1.297862446195627,2.5948856097251918,3.5767255746402795,0,0,0.23228597678840646
39,2018-07-12T19_22_54.635369+00_00_LBL_C11,1.2290879728365234,0.649109024318634,2.712304948259877,0,0,0.3215704549812838
39,2019-05-29T17_22_53.471261+00_00_LBL_B9,0.7581524917733581,1.334040912214993,8.325816019671075,0,0,0.02729629030510432
39,2019-03-20T13_46_36.476841+00_00_LBL_C6,0.0,1.229530355470205,5.368525692799336,1,0,0.37134532920285246
39,2018-09-10T22_54_34.498665+00_00_LBL_H10,0.27806913209830303,0.7302512570291421,6.852563045161773,0,1,0.5886128876765542
39,2018-07-24T16_19_50.004700+00_00_LBL_B5,0.8490868044256004,0.6140489263532485,3.2956500995125015,0,1,0.5213143572470603
39,2019-06-27T12_52_20.503028+00_00_LBL_D12,0.0,0.8942511099224292,12.4570932000869,0,0,0.010551504789167313
39,2019-04-22T22_24_16.919740+00_00_LBL_F10,0.2661439783540333,0.14266266076399908,8.834817872402056,0,0,0.4121829004514389
39,2018-12-11T15_55_59.662061+00_00_LBL_F1,0.9731816330371676,1.1606803356364503,8.834817872402056,0,0,0.2485095574916056
39,2019-02-21T16_54_38.714239+00_00_LBL_B8,0.4345224202719843,1.1817775458637954,8.547506722080039,0,0,0.16506945884677127
39,2018-12-11T18_27_36.901478+00_00_LBL_B2,1.3610410878561598,2.0302874429109727,8.834817872402056,1,1,0.6110722043744949
39,2019-06-10T22_05_20.195696+00_00_LBL_E8,0.11356650980953825,0.6425502278708839,6.725010619291116,0,0,0.03316378072177072
39,2019-05-29T19_49_43.354126+00_00_LBL_D3,0.8962100461428597,2.242826873268718,8.834817872402056,0,0,0.0023110509455836646
39,2019-06-18T20_54_55.536969+00_00_LBL_F5,0.1489439214767135,2.408485462873279,5.141864001737997,0,0,0.18922624517796668
39,2018-07-06T15_40_16.425303+00_00_LBL_C1,0.34588180572709903,1.2175501665287911,6.754488179645685,0,0,0.15786474956250293
39,2019-06-19T14_53_56.517003+00_00_LBL_B4,0.4135414983821483,0.2097569122721093,6.725010619291116,0,0,0.447530429246745
39,2018-08-28T18_06_47.347483+00_00_LBL_G8,0.7230637893584901,3.3533458410449515,4.269173736999651,0,0,0.08645016387347651
39,2019-04-22T15_31_44.525963+00_00_LBL_G9,1.0265600266150896,1.6714920969767308,6.116412373201423,1,1,0.8250835731875924
39,2017-10-20T22_59_29.000000+00_00_LBL_D2,1.6818154795096731,0.8408840850631298,4.194307474776734,0,0,0.49377937667434396
39,2019-05-29T19_56_50.129046+00_00_LBL_C5,0.8340734426226354,1.6241466149716868,6.783878009165862,0,0,0.42684480676715925
39,2019-07-23T20_39_52.697300+00_00_LBL_D10,0.3597832066565544,1.4548929059499187,5.565935259613296,1,0,0.4816459192323439
39,2017-10-19T23_16_50.000000+00_00_LBL_C8,2.9126166792872845,1.4563106796116507,0.7719743772001797,0,0,0.08260933144760482
39,2019-06-18T19_59_27.923270+00_00_LBL_G3,0.3921591239591571,1.0182852576153263,8.834817872402056,0,0,0.45201436657679406
39,2018-08-21T00_41_41.669916+00_00_LBL_H8,1.1575821955861811,3.054180853117665,2.5834665980670266,0,0,0.0866009142924096
39,2019-04-04T14_21_13.465936+00_00_LBL_F5,0.15171902095194595,1.342872438754864,5.797849228763847,1,0,0.46181659158183075
39,2018-09-10T22_54_34.498665+00_00_LBL_C12,0.7329045963235382,1.2341663747928986,5.8623557844910845,0,1,0.7183284900933289
39,2018-09-17T21_43_06.730215+00_00_LBL_H11,0.9629032165667472,0.9157544388826449,6.8423960376763695,0,0,0.06799928428531854
39,2019-06-18T20_49_29.598214+00_00_LBL_E11,1.8137692315235192,2.3281326825963364,1.1661959591570714,0,0,0.0017612833650996011
39,2018-10-31T17_30_05.725585+00_00_LBL_F9,1.2506422416134604,1.3392574568530988,4.118935359430689,0,0,0.0
39,2019-06-18T20_49_29.598214+00_00_LBL_H4,0.9847665582469302,2.322687852011517,3.914829476393726,0,0,0.0006175309967410107
39,2019-06-18T19_59_27.923270+00_00_LBL_B7,0.3764727590007909,0.774539625417178,2.9154898978926784,0,0,0.20852458723182937
39,2019-06-18T20_49_29.598214+00_00_LBL_B3,0.3802451219126873,0.8851741276361805,8.834817872402056,0,0,0.000521108990477459
39,2019-05-29T19_56_50.129046+00_00_LBL_G11,1.7341101792218268,2.0200185326010813,5.300890723441234,0,0,0.2338019348474733
39,2019-05-29T19_49_43.354126+00_00_LBL_A6,1.503795386903154,2.7536299505595863,0.8715197514361795,0,0,0.00950807306271383
39,2019-02-21T16_43_20.274786+00_00_LBL_A10,0.4021933155791424,0.8781743479866794,6.900567805663142,0,0,0.23528510108201395
39,2019-05-29T19_56_50.129046+00_00_LBL_G12,0.7098854451295269,0.9724651811292656,3.1730683907922885,0,0,0.2525058424253452
39,2018-07-12T19_22_54.635369+00_00_LBL_B6,1.184614815303362,0.9075170976468508,5.502509388041218,1,1,0.9181921419397553
39,2018-09-25T15_12_25.939061+00_00_LBL_B9,0.6069339248512011,2.70194302827942,3.4110079437795773,0,0,0.14278823344301986
39,2019-02-21T16_43_20.274786+00_00_LBL_B10,0.3818139225393647,0.961247281462667,8.400318632775727,0,0,0.177363123372817
39,2017-10-18T23_35_29.000000+00_00_LBL_D11,1.2626293057664757,1.2626378925530601,4.194307474776734,1,1,0.7212107869420992
39,2019-04-10T15_37_43.338519+00_00_LBL_E4,0.3992963319451851,0.905239328071516,4.527294730633892,0,1,0.7493789977477633
