dataset,name,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,binarized_crystalscore,binarized_crystalscore_predictions,binarized_crystalscore_prob_predictions
44,2019-08-20T17_14_13.821028+00_00_LBL_D8,0.023641302507487225,0.7272585450063209,9.560724751697618,0,0,2.0894597708880825e-08
44,2019-06-27T12_52_20.503028+00_00_LBL_H5,0.15220300567531672,0.09418596162969106,10.336736910710409,0,0,0.015010144061804865
44,2018-06-28T22_33_43.276776+00_00_LBL_F3,0.5643245052336785,1.5926942198369276,6.3028883601892725,0,0,4.6836626222576625e-07
44,2019-09-23T15_43_50.016051+00_00_LBL_F6,1.029036871474594,0.7548795984389269,2.385400825548555,0,0,0.00012058442032476005
44,2017-10-16T17_52_59.000000+00_00_LBL_D7,0.9412373777843164,0.9412071200416376,4.194307474776734,0,1,0.5714206922760372
44,2019-08-28T11_46_15.309618+00_00_LBL_A9,0.6161301141776007,1.3002484478474563,1.5966538323618171,0,0,6.089118160914881e-06
44,2019-04-22T22_24_16.919740+00_00_LBL_F9,0.13314036923671602,0.30268712904915096,5.469172968629844,0,0,2.938539468944199e-05
44,2019-06-18T20_54_55.536969+00_00_LBL_D7,0.17806047379927076,0.9203790914917156,7.26222029111449,1,0,4.3867537875911395e-06
44,2017-10-20T22_59_29.000000+00_00_LBL_F5,0.8077149078342497,0.807720400876034,4.194307474776734,1,1,0.9999830349522256
44,2018-09-25T15_12_25.939061+00_00_LBL_C4,0.4394192005821856,0.972601594271368,6.8233191603819465,1,1,0.924227017550377
44,2018-07-16T22_55_19.265461+00_00_LBL_B11,0.7149076271212467,0.8102824608511582,1.6379156729734152,0,0,1.8168697311463096e-06
44,2019-05-29T19_49_43.354126+00_00_LBL_E8,0.8565705813065593,1.0235583030032722,5.368525692799336,0,0,0.00026638005721154814
44,2019-02-21T16_43_20.274786+00_00_LBL_D10,0.06586085416115407,2.1953485737333405,8.325816019671072,1,1,0.9999999297549937
44,2018-11-09T01_43_18.720125+00_00_LBL_B4,0.006733144337904821,0.03161010472908383,5.990170631752478,0,0,6.761578778139299e-08
44,2019-08-28T12_41_25.009802+00_00_LBL_A8,0.5904522228819727,0.7365344190219545,6.346136781584578,0,0,0.019492988506626698
