dataset,name,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,binarized_crystalscore,binarized_crystalscore_predictions,binarized_crystalscore_prob_predictions
36,2019-05-30T15_19_31.623252+00_00_LBL_G12,0.20758935682680574,1.0164157533612552,7.2144582626165255,0,0,0.0029938606141215415
36,2019-07-01T19_39_31.550325+00_00_LBL_F6,0.2554019590526391,0.9353789748031592,10.601781446882473,0,0,0.37748813452279467
36,2019-03-19T18_02_18.665051+00_00_LBL_A11,0.3295233948220507,0.9481412012226592,8.834817872402056,0,0,0.3587585227801327
36,2017-10-16T17_52_59.000000+00_00_LBL_C6,0.8190320539969085,1.6375344683483493,4.779491635889637,0,0,0.24671763794751836
36,2019-02-19T00_39_49.082039+00_00_LBL_A9,0.8991991957902026,3.5882111472519704,1.5002520915399715,0,0,0.004495248714090608
36,2018-07-02T21_24_34.761347+00_00_LBL_B5,1.023141823797744,1.130434522924613,6.8423960376763695,0,0,0.0749643543536747
36,2019-03-04T21_01_04.050562+00_00_LBL_D2,0.8531378597986221,3.3318310963064564,4.043052246692467,0,0,0.09016505475455155
36,2018-06-05T20_57_54.000000+00_00_LBL_H3,0.8014923615317318,1.6024804073485992,5.266910654701227,0,0,0.218788450928656
36,2019-03-19T18_02_18.665051+00_00_LBL_D5,0.6808334603761378,2.456306135176836,8.250697682491177,0,0,0.004133393169524569
36,2019-05-30T15_19_31.623252+00_00_LBL_C10,1.226616125372782,1.082284000297779,7.073036009283759,0,0,0.0012187666502709075
36,2018-09-24T17_37_31.739860+00_00_LBL_E5,1.3700115963469102,1.045388066319594,6.210078718885978,0,0,0.03830973197298055
36,2018-10-16T03_01_31.825777+00_00_LBL_E6,0.5881327841419042,2.2685458096045763,3.889732100818653,0,0,0.013156282243332634
36,2019-02-21T16_43_20.274786+00_00_LBL_B12,1.0044484862491103,2.3708711413121746,7.270452443616787,1,1,0.8086033977351038
36,2019-05-13T18_52_03.413380+00_00_LBL_F7,1.1845340378193665,0.9502291509322196,7.760144128375781,1,1,0.9741229494296245
36,2018-09-24T15_07_31.181836+00_00_LBL_E2,0.5770838467138002,1.3182450437709086,6.754488179645685,1,1,0.5151789577625061
36,2019-02-21T16_54_38.714239+00_00_LBL_D1,0.12286496021483695,0.29497737903535004,8.834817872402056,0,0,0.2542758504063964
36,2019-06-21T14_37_13.758897+00_00_LBL_H11,0.6542051740151564,1.5861900943776719,1.2192048663914838,0,0,0.0010151771667106803
36,2019-04-22T22_24_16.919740+00_00_LBL_H7,0.1887202755601327,1.7802177808889437,2.4094957833823787,0,0,0.10102070147619496
36,2019-02-21T16_54_38.714239+00_00_LBL_E12,0.2541148550404357,0.5185268487920783,8.047313215252013,0,0,0.25099601555104406
36,2019-06-27T12_52_20.503028+00_00_LBL_C11,0.0,0.9188635257918536,13.517271344775144,0,0,7.305376795154203e-06
36,2018-08-28T17_28_06.885285+00_00_LBL_G6,0.8846963584192155,0.7877504934643845,7.518455324078541,1,1,0.43210058694974696
36,2018-09-13T13_27_47.616022+00_00_LBL_F5,0.5658531747018278,2.3973738743442405,6.92952480095346,0,0,1.0000000994736041e-07
36,2017-10-18T23_35_29.000000+00_00_LBL_C11,1.2295111600414534,1.2295195216008488,4.779491635889637,1,1,0.5180593831149947
36,2018-08-28T17_28_06.885285+00_00_LBL_E6,0.7335170670303733,2.1022279133261006,3.889732100818654,0,0,1.0000000994736041e-07
36,2018-11-09T01_43_18.720125+00_00_LBL_C3,0.04642030371412037,1.3372237390712471,6.6954449346903475,0,0,0.1914823077562225
36,2017-10-19T19_24_47.000000+00_00_LBL_A7,2.9999951796659032,1.5000000000000002,0.0,0,0,0.0003105805341735402
36,2019-03-12T15_22_17.125738+00_00_LBL_A3,0.4821834559893112,4.3111051011815915,7.786619141778084,1,1,0.9395153129389519
36,2019-06-27T12_52_20.503028+00_00_LBL_G1,0.0,0.05831449477853332,13.252226808603089,0,0,0.39654936802097185
36,2018-07-06T15_40_16.425303+00_00_LBL_B1,0.457955071772,1.8058872216326929,6.636047607306493,0,0,0.351939722602613
36,2018-09-25T15_22_57.960032+00_00_LBL_H6,0.8132917422665296,2.422938495886473,8.098583049701885,0,0,0.26770082435147685
36,2019-02-21T16_43_20.274786+00_00_LBL_D12,1.0217391507334144,2.0257940594887,8.149568840747602,1,1,0.7310289971598063
36,2019-05-29T19_56_50.129046+00_00_LBL_H5,1.9585205927609544,1.7007452337897713,7.9439118684623535,0,0,5.119471472591209e-05
36,2019-04-04T14_21_13.465936+00_00_LBL_H4,0.05858230673257641,1.1275461897300094,0.5196951689648269,0,0,0.10907768165364312
36,2017-10-19T19_24_47.000000+00_00_LBL_H10,1.250003012708811,2.5000000000000004,4.41740893620103,0,0,0.12040195284045889
36,2019-03-16T00_26_55.990515+00_00_LBL_D3,0.6914720075574969,1.383272384098148,7.572701033487477,1,1,0.5584206170861378
36,2018-08-28T17_28_06.885285+00_00_LBL_C12,0.0667380949086967,0.14532477316802078,5.634805099720997,0,0,1.0000000994736041e-07
36,2018-10-16T02_54_48.818135+00_00_LBL_D8,0.4823717601097702,0.42507864957352176,5.266910654701227,0,1,0.45306044921457533
36,2018-07-02T21_24_34.761347+00_00_LBL_B7,0.9886187526127108,1.2648077232538224,7.044502356408688,0,0,0.09371322542518554
36,2019-03-16T00_26_55.990515+00_00_LBL_B3,0.6802359670306514,1.3607949672287445,7.298327807636483,1,1,0.5725400182578708
36,2018-09-24T15_07_31.181836+00_00_LBL_A7,1.004833316015494,2.3410378809108243,7.044502356408688,0,0,0.23271391229763974
